DomesticG,PBudget,RDate,Title,WorldwideG
"$2,511,476","$1,000,000","Aug 1, 2008",Frozen River,"$6,030,129"
"$2,402,459","$1,000,000","Nov 21, 2001",Sidewalks of New York,"$3,575,308"
"$2,057,193","$1,000,000","Apr 24, 1998",Two Girls and a Guy,"$2,315,026"
"$1,744,858","$1,000,000","Sep 29, 2000",The Broken Hearts Club: A Romantic Comedy,"$2,022,442"
"$1,678,874","$1,000,000","Jun 28, 2006",Who Killed the Electric Car?,"$1,849,392"
"$1,355,079","$1,000,000","Sep 18, 2009",The Secrets of Jonathan Sperry,"$1,355,079"
"$1,287,480","$1,000,000","Jul 17, 1996",Walking and Talking,"$1,615,787"
"$1,239,183","$1,000,000","Sep 19, 2003",Bubba Ho-Tep,"$1,492,895"
"$1,067,481","$1,000,000","Dec 7, 2001",No Man's Land,"$2,684,207"
"$1,009,819","$1,000,000","Oct 9, 1998",Slam,"$1,087,521"
"$952,432","$1,000,000","Oct 6, 2017",Visages villages,"$4,017,519"
"$852,206","$1,000,000","Apr 6, 2001",Brigham City,"$852,206"
"$800,148","$1,000,000","Aug 18, 2017",Patti Cake$,"$1,471,090"
"$779,137","$1,000,000","Dec 1, 2000",Panic,"$1,425,707"
"$767,732","$1,000,000","May 9, 2014",Palo Alto,"$1,156,309"
"$623,791","$1,000,000","Sep 8, 2000",Fiza,"$1,179,462"
"$621,859","$1,000,000","Feb 3, 2010",Ajami,"$2,721,096"
"$582,024","$1,000,000","Oct 23, 1998",Orgazmo,"$627,287"
"$568,662","$1,000,000","Jul 29, 2011",The Future,"$1,239,174"
"$549,666","$1,000,000","Feb 14, 2003",All the Real Girls,"$703,020"
"$549,185","$1,000,000","Oct 24, 2014",23 Blast,"$549,185"
"$542,909","$1,000,000","Jun 20, 1997",Dream With The Fishes,"$542,909"
"$486,919","$1,000,000","Jul 19, 2013",The Act of Killing,"$1,227,316"
"$464,126","$1,000,000","May 2, 2003",Blue Car,"$475,367"
"$446,165","$1,000,000","Oct 19, 2007",Wristcutters: A Love Story,"$473,769"
"$428,535","$1,000,000","May 5, 2000",Luminarias,"$428,535"
"$336,472","$1,000,000","Jul 18, 2014",I Origins,"$852,399"
"$288,757","$1,000,000","Nov 28, 2014",Antarctica: A Year on Ice,"$288,757"
"$280,351","$1,000,000","Aug 22, 2003",The Battle of Shaker Heights,"$839,145"
"$274,661","$1,000,000","Jan 18, 2008",Taxi to the Dark Side,"$304,472"
"$231,738","$1,000,000","Apr 8, 2016",The Invitation,"$354,836"
"$227,241","$1,000,000","Sep 24, 2004",Guiana 1838,"$227,241"
"$213,137","$1,000,000","Dec 30, 2002",Love Liza,"$213,137"
"$144,601","$1,000,000","Jul 7, 2006",Once in a Lifetime: the Extraordinary Story of the New York Cosmos,"$215,559"
"$113,433","$1,000,000","Aug 22, 2001",Lisa Picard is Famous,"$113,433"
"$101,531","$1,000,000","Jul 31, 2015",Beyond the Brick: A LEGO Brickumentary,"$101,531"
"$101,215","$1,000,000","Oct 30, 2009",The House of the Devil,"$102,812"
"$96,734","$1,000,000","Jun 1, 2012",Hardflip,"$96,734"
"$63,014","$1,000,000","Mar 11, 2016",Creative Control,"$63,014"
"$49,000","$1,000,000","Sep 16, 2005",Chocolate: Deep Dark Secrets,"$1,549,000"
"$48,764","$1,000,000","Jul 1, 2011",The Perfect Host,"$51,587"
"$22,434","$1,000,000","Sep 25, 1998",The Last Big Thing,"$22,434"
"$21,210","$1,000,000","Aug 7, 1998",Safe Men,"$21,210"
"$17,127","$1,000,000","Aug 31, 2001",Speedway Junky,"$17,127"
"$15,156","$1,000,000","Feb 13, 2015",Hits,"$15,156"
"$12,996","$1,000,000","Sep 22, 2000",The Specials,"$12,996"
"$11,574","$1,000,000","Sep 3, 2010",16 to Life,"$11,574"
"$10,787","$1,000,000","Jan 17, 2007",Alone with Her,"$844,377"
"$9,837","$1,000,000","Oct 17, 2014",Camp X-Ray,"$101,053"
"$7,202","$1,000,000","Nov 21, 2008",Special,"$26,822"
"$6,870","$1,000,000","Apr 10, 2015",The Sisterhood of Night,"$6,870"
"$5,494","$1,000,000","Mar 19, 1999",Sparkler,"$5,494"
"$3,700","$1,000,000","Mar 18, 2005",The Helixâ€¦Loaded,"$3,700"
"$1,036","$1,000,000","May 15, 2015",Childless,"$1,036"
$884,"$1,000,000","Apr 21, 2006",In Her Line of Fire,$884
$703,"$1,000,000","Dec 13, 2002",The Jimmy Show,$703
$0,"$1,000,000","Dec 31, 2013",Heli,"$552,614"
$0,"$1,000,000","Dec 31, 2015",Karachi se Lahore,"$17,721"
$0,"$1,000,000","Dec 31, 2006",Loving Annabelle,"$5,382"
$0,"$1,000,000","Dec 11, 2015",American Hero,$26
$0,"$1,000,000","Dec 1, 2009",Frat Party,$0
$0,"$1,000,000","Sep 15, 2006",Jimmy and Judy,$0
$0,"$1,000,000","Oct 24, 2003",The Party's Over,$0
$0,"$1,000,000","Jul 17, 2009",The Poker House,$0
$0,"$1,000,000","Sep 23, 2005",Proud,$0
$0,"$1,000,000","Dec 31, 2008",Steppin: The Movie,$0
$0,"$1,000,000","Jan 29, 2010",Zombies of Mass Destruction,$0
$0,"$1,000,000","Mar 20, 2012",Snow White: A Deadly Summer,$0
$0,"$1,000,000","Oct 9, 2012",Truth or Die,$0
$0,"$1,000,000","May 14, 2013",Black Rock,$0
$0,"$1,000,000","Jan 7, 2014",Hidden Away,$0
$0,"$1,000,000","Oct 4, 2013",My Last Day Without You,$0
$0,"$1,000,000","Oct 8, 2013",Zombie Hunter,$0
$0,"$1,000,000","Dec 31, 2014",Doc Holliday's Revenge,$0
$0,"$1,000,000","Jun 24, 2014",A Fine Step,$0
$0,"$1,000,000","Feb 10, 2015",Fear Clinic,$0
$0,"$1,000,000","Mar 10, 2015",The Pet,$0
$0,"$1,000,000","Dec 31, 2014",Bang Bang Baby,$0
$0,"$1,000,000","Apr 8, 2016",Hush,$0
$0,"$1,000,000","Mar 1, 2016",1982,$0
$0,"$1,000,000","Oct 27, 2015",The Horror Network,$0
$0,"$1,000,000","Dec 31, 2016",Chemical Cut,$0
$0,"$1,000,000","Dec 22, 2015",Por amor en el caserio,$0
"$8,158","$989,000","Jun 1, 2007",And Then Came Love,"$8,158"
"$1,024,640","$950,000","Apr 14, 2006",Hard Candy,"$8,267,066"
"$814,666","$950,000","Sep 27, 2002",Charly,"$814,666"
$0,"$950,000","Jan 10, 2014",Banshee Chapter,"$78,122"
,,,,
$0,"$950,000","Dec 31, 2012",Trance,$0
$0,"$950,000","Aug 12, 2014",Jesse,$0
$0,"$950,000","Mar 3, 2015",Ask Me Anything,$0
"$30,905","$930,000","Apr 13, 2012",L!fe Happens,"$30,905"
"$6,179,955","$916,000","May 12, 2017",Lowriders,"$6,188,421"
$0,"$913,000","Nov 21, 2014",Food Chains,$176
"$9,600,000","$910,000","Jul 28, 1954",On the Waterfront,"$9,600,000"
"$16,098,998","$900,000","Jul 12, 2013",Fruitvale Station,"$17,549,645"
"$9,097,072","$900,000","Apr 1, 2016",Meet the Blacks,"$9,097,072"
"$1,196,321","$900,000","Jan 25, 2008","4 luni, 3 saptamani si 2 zile","$11,993,156"
"$454,121","$900,000","Aug 26, 2011",Circumstance,"$958,978"
"$381,420","$900,000","Aug 25, 2006",The Quiet,"$381,420"
"$7,396","$900,000","Apr 27, 2012",The Giant Mechanical Man,"$7,396"
"$6,997","$900,000","Apr 5, 2013",The Brass Teapot,"$413,733"
$0,"$900,000","Dec 31, 2014",40 Weeks,$0
$0,"$900,000","May 5, 2015",Le bonheur d'Elza,$0
"$102,797,000","$858,000","Aug 13, 1942",Bambi,"$268,000,000"
"$1,251,749","$850,000","Aug 31, 2012","For a Good Time, Call","$1,386,088"
"$833,118","$850,000","Jan 30, 2004",Latter Days,"$865,708"
"$442,638","$850,000","Mar 21, 2008",The Hammer,"$442,638"
"$3,256","$850,000","Aug 28, 2015",Windsor Drive,"$3,256"
$0,"$850,000","Dec 31, 2012",Snitch,$0
$0,"$850,000","Dec 31, 2008",Harrison Montgomery,$0
"$3,103,407","$840,000","Aug 3, 2012",Celeste and Jesse Forever,"$3,787,689"
"$1,500,711","$825,000","Oct 25, 2002",Time Changer,"$1,500,711"
$0,"$825,000","Aug 11, 2009",London to Brighton,"$610,776"
$0,"$820,000","Dec 31, 2009",Crying With Laughter,"$16,909"
"$98,000,000","$800,000","Jan 1, 1971",Billy Jack,"$98,000,000"
"$7,098,492","$800,000","Dec 30, 2011",Jodaeiye Nader az Simin,"$24,426,169"
"$4,198,137","$800,000","May 10, 1996",Welcome to the Dollhouse,"$5,034,794"
"$2,073,984","$800,000","Mar 28, 2003",Raising Victor Vargas,"$2,900,578"
"$1,001,437","$800,000","Oct 1, 1993",Ruby in Paradise,"$1,001,437"
"$881,950","$800,000","Aug 9, 2002",Pandora's Box,"$881,950"
"$200,433","$800,000","Jul 18, 2007",Cama adentro,"$200,433"
"$144,583","$800,000","Mar 10, 2000",Deterrence,"$371,647"
"$62,544","$800,000","May 7, 2004",The Mudge Boy,"$62,544"
"$58,163","$800,000","Apr 11, 2003",The Young Unknowns,"$58,163"
"$46,742","$800,000","Jun 19, 2009",DÃ¸d snÃ¸,"$2,194,020"
"$35,688","$800,000","Sep 19, 2014",Not Cool,"$35,688"
"$29,063","$800,000","Feb 3, 2012",Kill List,"$462,206"
$0,"$800,000","Jan 9, 2015",Vessel,$0
"$1,310,470","$780,000","Aug 6, 2004",Saints and Soldiers,"$1,310,470"
"$115,000,000","$777,000","Aug 11, 1973",American Graffiti,"$140,000,000"
$0,"$775,000","Sep 8, 2006",Iraq for Sale: The War Profiteers,$0
"$7,706,436","$750,000","Sep 9, 2011",Kevin Hart: Laugh at My Pain,"$7,712,436"
"$5,520,368","$750,000","Apr 13, 2007",Aqua Teen Hunger Force Colon Movie Film for Theaters,"$5,520,368"
"$4,010,957","$750,000","Jun 8, 2012",Safety Not Guaranteed,"$4,422,318"
"$78,396","$750,000","Feb 3, 2012",The Innkeepers,"$1,011,535"
"$59,656","$750,000","Aug 29, 2014",Il conformista,"$89,609"
"$47,329","$750,000","Nov 15, 2002",Interview with the Assassin,"$47,329"
"$41,196","$750,000","Jul 1, 2005",Undead,"$229,250"
"$19,367","$750,000","Jan 23, 2009",Donkey Punch,"$814,801"
$0,"$750,000","Oct 11, 2013",All the Boys Love Mandy Lane,"$1,960,521"
$0,"$750,000","Dec 31, 2014",Destiny,$450
$0,"$750,000","Apr 7, 2009",Bled,$0
$0,"$750,000","Jan 5, 2016",Adulterers,$0
"$44,566","$747,000","Jun 25, 1968",La mariÃ©e Ã©tait en noir ,"$44,566"
"$8,000,000","$730,000","Jul 24, 1952",High Noon,"$8,000,000"
"$7,768,371","$700,000","Oct 14, 1994",Hoop Dreams,"$11,768,371"
"$3,278,611","$700,000","Jun 24, 2005",Rize,"$4,857,731"
"$2,697,938","$700,000","Aug 11, 2006",Half Nelson,"$4,911,725"
"$1,140,965","$700,000","Sep 7, 2001",L.I.E.,"$1,140,965"
"$1,017,107","$700,000","Aug 4, 2017",Columbus,"$1,110,511"
"$10,508","$700,000","Oct 8, 1999",Naturally Native,"$10,508"
$0,"$700,000","Jan 26, 2010",B-Girl,"$1,160"
$0,"$700,000","Mar 13, 2015",Walter,$0
"$10,000,000","$672,000","Apr 7, 1933",King Kong,"$10,000,650"
"$23,800,000","$658,000","Apr 10, 1953",House of Wax,"$23,800,000"
"$2,301,777","$650,000","Jun 19, 1998",Hav Plenty,"$2,301,777"
"$171,962","$650,000","Oct 11, 2013",Escape from Tomorrow,"$171,962"
"$1,447","$650,000","Dec 14, 2018",That Way Madness Lies,"$1,447"
$0,"$650,000","Dec 31, 2012",After,$0
$0,"$650,000","Dec 31, 2014",The Hadza: Last of the First,$0
$0,"$640,000","Dec 31, 2009",Starsuckers,"$14,812"
$0,"$625,000","Dec 31, 2013",Treachery,$0
"$1,782,000","$609,000","Sep 6, 1935",Top Hat,"$3,202,000"
"$140,539,099","$600,000","Jul 14, 1999",The Blair Witch Project,"$248,300,000"
"$34,505,110","$600,000","Mar 26, 1970",Woodstock,"$34,505,110"
"$15,000,000","$600,000","Aug 10, 1977",The Kentucky Fried Movie,"$20,000,000"
"$4,300,000","$600,000","May 10, 1967",Per qualche dollaro in piÃ¹,"$4,300,000"
"$173,599","$600,000","Oct 31, 2000",Mercy Streets,"$173,599"
"$42,557","$600,000","May 2, 2014",Water & Power,"$42,557"
"$23,616","$600,000","Oct 19, 2007",Arnolds Park,"$23,616"
"$15,030","$600,000","Jul 2, 1999",Broken Vessels,"$85,343"
"$3,301","$600,000","May 22, 2015",Drunk Wedding,"$3,301"
$0,"$600,000","Mar 4, 2016",They Will Have to Kill Us First,"$7,943"
$0,"$600,000","Aug 23, 2002",Crop Circles: Quest for Truth,$0
$0,"$600,000","Aug 8, 2014",The Maid's Room,$0
$0,"$600,000","Dec 31, 2014",Light from the Darkroom,$0
$0,"$600,000","Feb 24, 2015",Irreplaceable,$0
"$1,537,860","$560,000","Aug 11, 1964",A Hard Day's Night,"$1,626,784"
"$3,709","$560,000","Jul 29, 2011",The Harvest/La Cosecha,"$3,709"
$0,"$560,000","Dec 31, 2015",Julija in alfa Romeo,"$8,462"
"$900,000","$558,000","Dec 26, 1931",Mata Hari,"$900,000"
"$39,754,601","$550,000","May 9, 1980",Friday the 13th,"$59,754,601"
"$5,269,990","$550,000","Apr 27, 1984",Love Letters,"$5,269,990"
"$9,111","$550,000","Sep 12, 2014",Faith Connections,"$9,111"
$0,"$546,173","Mar 6, 2012",High Road,$0
"$33,456,317","$500,000","Sep 26, 2008",Fireproof,"$33,473,297"
"$31,559,560","$500,000","Nov 15, 1974",Benji,"$31,559,560"
,,,,
"$30,500,882","$500,000","Aug 6, 2004",Open Water,"$55,518,641"
"$17,000,000","$500,000","Jan 1, 1977",Kingdom of the Spiders,"$17,000,000"
"$8,117,961","$500,000","May 13, 2005",Mad Hot Ballroom,"$9,387,581"
"$5,801,558","$500,000","Oct 3, 2003",The Station Agent,"$9,470,209"
"$3,777,210","$500,000","Jan 22, 2010",To Save a Life,"$3,824,868"
"$3,121,270","$500,000","Jun 16, 2006",Wordplay,"$3,177,636"
"$2,047,570","$500,000","Oct 22, 1999",Beyond the Mat,"$2,047,570"
"$1,250,798","$500,000","Feb 1, 2002",The Singles Ward,"$1,250,798"
"$1,131,261","$500,000","Jul 8, 2011",Sholem Aleichem: Laughing in the Darkness,"$1,131,261"
"$1,127,331","$500,000","Jan 30, 2004",Osama,"$1,971,479"
"$1,115,313","$500,000","Jun 9, 2000",Groove,"$1,167,524"
"$1,111,615","$500,000","Jan 31, 2003",The R.M.,"$1,111,615"
"$985,341","$500,000","Jul 30, 1999",Twin Falls Idaho,"$1,027,228"
"$603,951","$500,000","Aug 20, 2004",Mean Creek,"$1,348,750"
"$343,706","$500,000","Aug 23, 2013",Drinking Buddies,"$407,100"
"$334,041","$500,000","Feb 13, 1998",Hurricane Streets,"$367,582"
"$307,631","$500,000","Jul 12, 2002",Never Again,"$308,793"
"$271,736","$500,000","Nov 19, 1956",Shichinin no samurai,"$271,736"
"$254,293","$500,000","Aug 29, 2003",Civil Brand,"$254,293"
"$237,301","$500,000","Oct 29, 2010",Monsters,"$5,639,730"
"$154,187","$500,000","Mar 24, 2006",Lonesome Jim,"$602,789"
"$152,449","$500,000","Apr 17, 2013",Deceptive Practice: The Mysteries and Mentors of Ricky Jay,"$152,449"
"$134,109","$500,000","Sep 28, 2012",The Other Dream Team,"$314,444"
"$129,479","$500,000","Dec 11, 2015",O Menino e o Mundo,"$280,967"
"$100,370","$500,000","Apr 1, 2011",Rubber,"$680,914"
"$55,000","$500,000","Jan 1, 1991",Johnny Suede,"$55,000"
"$52,850","$500,000","Oct 5, 2007",Finishing the Game,"$53,201"
"$32,033","$500,000","Apr 18, 2008",Kiss the Bride,"$32,033"
"$19,800","$500,000","Jul 11, 2003",The Journey,"$19,800"
"$15,433","$500,000","Apr 23, 2009",Home,"$44,793,168"
"$13,134","$500,000","Jan 10, 2003",The Slaughter Rule,"$13,134"
"$12,232","$500,000","May 14, 2010",The Living Wake,"$12,232"
"$6,840","$500,000","Feb 27, 2009",Scott Walker: 30 Century Man,"$77,121"
"$4,134","$500,000","Oct 21, 2005",The Californians,"$4,134"
"$1,822","$500,000","Sep 10, 2014",Born to Fly: Elizabeth Streb vs. Gravity,"$1,822"
"$1,778","$500,000","Jun 28, 2013",Detention of the Dead,"$1,778"
$528,"$500,000","May 11, 2018",Higher Power,$528
$0,"$500,000","Dec 31, 2006",Feng kuang de shi tou,"$3,000,000"
$0,"$500,000","Jan 8, 2013",Now is Good,"$2,141,436"
$0,"$500,000","Dec 31, 2006",Griffin & Phoenix,"$1,355,967"
$0,"$500,000","Nov 2, 2001",Everything Put Together,"$7,890"
$0,"$500,000","Dec 31, 2010",Drones,$0
$0,"$500,000","Apr 3, 2012",Enter Nowhere,$0
$0,"$500,000","Jul 17, 2012",Girls Gone Dead,$0
$0,"$500,000","Dec 31, 2005",Insomnia Manica,$0
$0,"$500,000","Dec 31, 2014",America Is Still The Place,$0
$0,"$500,000","Jul 24, 2015",The Outrageous Sophie Tucker,$0
$0,"$500,000","Mar 10, 2015",Subconscious,$0
$0,"$500,000","Apr 14, 2015",Roadside,$0
$0,"$500,000","Dec 31, 2014",Diamond Ruff,$0
$0,"$500,000","Feb 10, 2015",Love in the Time of Monsters,$0
$0,"$500,000","Dec 31, 2012",El rey de Najayo,$0
$0,"$500,000","Dec 31, 2015",Fight to the Finish,$0
$0,"$500,000","Dec 31, 2013",Bucky and the Squirrels,$0
$0,"$500,000","Dec 31, 1990",Going Under,$0
$0,"$500,000","Jun 23, 2015",Crossroads,$0
$0,"$500,000","Aug 11, 2015",Alleluia! The Devil's Carnival,$0
$0,"$500,000","Dec 1, 2015",Brooklyn Bizarre,$0
$0,"$500,000","Dec 31, 2014",The Sound and the Shadow,$0
$0,"$500,000","Dec 31, 2015",Rodeo Girl,$0
$0,"$500,000","Nov 10, 2015",The Little Ponderosa Zoo,$0
$0,"$475,000","Dec 31, 1984",The Toxic Avenger,$0
"$107,918,810","$450,000","Sep 25, 2009",Paranormal Activity,"$194,183,034"
"$2,712,293","$450,000","Jan 1, 1991",Straight out of Brooklyn,"$2,712,293"
"$2,075,743","$450,000","Mar 31, 2006",Brick,"$4,243,996"
"$410,919","$450,000","Aug 22, 1997",Sunday,"$450,349"
"$379,418","$450,000","Aug 11, 2006",Conversations with Other Women,"$1,297,745"
"$41,260","$450,000","Nov 20, 2015",Siakh lokhamim: ha'slilim ha'gnouzim,"$42,503"
"$13,804","$450,000","May 9, 2008",Poultrygeist: Night of the Chicken Dead,"$22,623"
"$13,486","$450,000","Jul 11, 2014",As It Is in Heaven,"$13,486"
$0,"$450,000","Jul 1, 2014",Mutual Friends,$0
$0,"$450,000","Dec 31, 2014",Rise Of the Entrepreneur - The Search For A Better Way,$0
"$1,438,000","$439,000","Mar 9, 1933",42nd Street,"$2,281,000"
"$2,938,000","$430,000","Aug 3, 1990",Metropolitan,"$2,938,000"
"$80,301","$425,000","Apr 28, 2006",Moartea domnului Lazarescu,"$581,304"
"$12,604","$425,000","Jan 21, 2005",Gory Gory Hallelujah,"$12,604"
"$258,384","$420,000","Apr 25, 2014",Blue Ruin,"$437,002"
"$44,540,956","$400,000","Jun 11, 2004",Napoleon Dynamite,"$46,122,713"
"$3,427,696","$400,000","May 10, 1975",Monty Python and the Holy Grail,"$5,028,948"
"$1,692,693","$400,000","Aug 2, 2006",Quinceanera,"$2,797,199"
"$1,293,295","$400,000","Apr 26, 2002",Dogtown and Z-Boys,"$1,600,566"
"$655,538","$400,000","Oct 24, 2008",Heroes,"$655,538"
"$592,014","$400,000","Oct 6, 2004",Tarnation,"$1,162,014"
"$433,588","$400,000","Oct 15, 2010",I Want Your Money,"$433,588"
"$126,387","$400,000","Jan 1, 1983",E tu vivrai nel terrore - L'aldilÃ ,"$126,387"
"$89,134","$400,000","May 16, 1980",Home Movies,"$89,134"
"$44,452","$400,000","Jul 27, 2001",Jackpot,"$44,452"
"$31,425","$400,000","Dec 10, 2004",Fabled,"$31,425"
$423,"$400,000","Oct 13, 2005",The Dark Hours,$423
$0,"$400,000","Mar 31, 2015",Viskningar och rop,"$9,071"
$0,"$400,000","Apr 1, 1986",My Beautiful Laundrette,$0
$0,"$400,000","Nov 4, 2005",Show Me,$0
$0,"$400,000","Dec 31, 2014",Pancakes,$0
$0,"$385,907","Sep 5, 1916",Intolerance,$0
"$2,800,000","$379,000","Feb 1, 1929",The Broadway Melody,"$4,358,000"
"$2,400,000","$375,000","Apr 15, 1983",The Evil Dead,"$29,400,000"
"$617,172","$375,000","May 21, 1999",Trekkies,"$617,172"
"$10,000,000","$350,000","Jan 1, 1980",Maniac,"$10,000,000"
"$4,000,000","$350,000","Jan 1, 1987",American Ninja 2: The Confrontation,"$4,000,000"
"$1,531,154","$350,000","Jul 8, 2005",Murderball,"$1,772,979"
,,,,
"$246,574","$350,000","Sep 1, 2010",My Dog Tulip,"$310,891"
"$84,689","$350,000","Oct 18, 2006",51 Birch Street,"$84,689"
"$9,118","$350,000","Nov 15, 2002",Revolution#9,"$9,118"
$0,"$350,000","Apr 10, 2009",Royal Kill,$0
$0,"$350,000","Oct 20, 2015",Rotor DR1,$0
$0,"$340,000","Apr 13, 1957",12 Angry Men,$0
"$47,000,000","$325,000","Oct 17, 1978",Halloween,"$70,000,000"
"$2,500,000","$325,000","Feb 22, 1934",It Happened One Night,"$2,500,000"
"$110,248","$323,000","Jun 25, 2010",Kynodontas,"$1,373,407"
"$1,350,248","$312,000","Nov 24, 1999",Tumbleweeds,"$1,788,168"
"$7,718,961","$300,000","Nov 14, 2003",Tupac Resurrection,"$7,808,524"
"$2,637,726","$300,000","Mar 10, 2000",God's Army,"$2,652,515"
"$2,528,664","$300,000","Oct 17, 2003",Pieces of April,"$3,571,253"
"$1,652,472","$300,000","Sep 20, 1996",When The Cat's Away,"$2,525,984"
"$865,695","$300,000","Dec 10, 2008",Wendy and Lucy,"$1,416,046"
"$373,615","$300,000","Sep 11, 1998",Let's Talk About Sex,"$373,615"
"$255,923","$300,000","Aug 25, 2006",Old Joy,"$399,908"
"$87,264","$300,000","Jul 15, 2005",First Morning,"$87,264"
"$70,807","$300,000","Jun 15, 2007",Pierrot le fou,"$71,380"
"$42,735","$300,000","Mar 5, 1997",The Watermelon Woman,"$42,735"
"$39,475","$300,000","Mar 11, 2011",3 Backyards,"$39,475"
"$33,312","$300,000","Apr 12, 2006",Sisters in Law,"$33,312"
"$17,241","$300,000","Nov 9, 2012",Nothing But a Man,"$17,241"
"$16,892","$300,000","Jul 19, 2002",Ayurveda: Art of Being,"$2,066,892"
"$10,876","$300,000","Aug 7, 1998","First Love, Last Rites","$10,876"
"$10,514","$300,000","May 6, 2005",Fighting Tommy Riley,"$10,514"
"$3,496","$300,000","Mar 28, 2014",Locker 13,"$3,496"
"$1,711","$300,000","Oct 23, 2015",The Looking Glass,"$1,711"
$0,"$300,000","Oct 31, 2014",All You Need Is Love,"$3,565,259"
$0,"$300,000","Apr 1, 1975",Death Race 2000,$0
$0,"$300,000","Jul 3, 2012",Some Guy Who Kills People,$0
$0,"$300,000","Aug 7, 2013",Midnight Cabaret,$0
$0,"$300,000","Mar 10, 2015",Teeth and Blood,$0
$0,"$300,000","Dec 31, 2015",Walking to Paris,$0
$0,"$300,000","Dec 31, 2010",Anderson's Cross,$0
$0,"$300,000","Dec 8, 2015",Amidst the Devil's Wings,$0
$0,"$290,000","Dec 31, 2010",Death Calls,$0
"$319,285","$270,000","Aug 17, 2012",Compliance,"$830,700"
"$23,894,000","$250,000","May 1, 1981",Graduation Day,"$23,894,000"
"$12,006,514","$250,000","Apr 4, 1997",Chasing Amy,"$15,155,095"
"$4,210,379","$250,000","Jun 28, 2002",Lovely and Amazing,"$4,613,482"
"$3,930,990","$250,000","Apr 28, 2017",Sleight,"$3,934,450"
"$3,802,390","$250,000","Apr 11, 2003",Better Luck Tomorrow,"$3,809,226"
"$3,395,391","$250,000","Oct 28, 2011",Like Crazy,"$3,728,400"
"$2,210,408","$250,000","Jun 16, 1995",The Incredibly True Adventure of Two Girls in Love,"$2,477,155"
"$1,055,671","$250,000","Jul 14, 2000",Chuck&Buck,"$1,157,672"
"$902,835","$250,000","Mar 16, 2001",American Desi,"$1,366,235"
"$489,220","$250,000","Sep 11, 1998",Cube,"$8,969,065"
"$212,285","$250,000","Mar 28, 1997",Love and Other Catastrophes,"$743,216"
"$203,134","$250,000","Aug 28, 1998",I Married a Strange Person,"$203,134"
"$191,862","$250,000","Jul 22, 2005",November,"$191,862"
"$178,095","$250,000","Sep 17, 1999",Sugar Town,"$178,095"
"$67,665","$250,000","Mar 28, 2008",Happy Valley,"$67,665"
"$59,671","$250,000","Aug 2, 2013",The Canyons,"$62,375"
"$51,540","$250,000","Jun 28, 2006",The Motel,"$51,540"
"$49,772","$250,000","Jul 15, 2005",On the Outs,"$237,816"
"$46,026","$250,000","Dec 14, 2007",Shotgun Stories,"$284,174"
"$21,147","$250,000","Aug 15, 2014",Nightlights,"$21,147"
"$18,823","$250,000","Jun 6, 2014",Test,"$18,823"
"$18,195","$250,000","Jan 8, 1999",The Sticky Fingers of Time,"$20,628"
